actual_arrival_datetime,actual_departure_datetime,actual_fuel_consumption_gm_per_mile,actual_windspeed_kts,arrival_delay_seconds,service_id,station,station_call_id
2050-07-16 22:13,2050-07-16 23:00,110.36,0,4,JP_0,Suzaka,JP_0_205007162213
2050-07-16 23:08,2050-07-17 00:00,77.44,0,3,JP_0,Annaka,JP_0_205007162308
2050-07-17 01:52,2050-07-17 03:00,994.97,0,37,JP_0,Hita,JP_0_205007170152
2050-07-17 04:03,2050-07-17 05:00,559.02,0,19,JP_0,Yao,JP_0_205007170403
2050-07-17 05:06,2050-07-17 06:00,51.07,3,3,JP_0,Iwade,JP_0_205007170506
2050-07-17 06:19,2050-07-17 07:00,171.52,3,8,JP_0,Komono,JP_0_205007170619
2050-07-17 07:09,2050-07-17 08:00,79.56,3,4,JP_0,Toba,JP_0_205007170709
2050-07-17 08:21,2050-07-17 09:00,188.7,3,11,JP_0,Gero,JP_0_205007170821
2050-07-17 09:09,2050-07-17 10:00,78.77,3,4,JP_0,Ina,JP_0_205007170909
2050-07-17 10:13,2050-07-17 11:00,122.75,3,6,JP_0,Suzaka,JP_0_205007171013
2050-07-17 11:08,2050-07-17 12:00,65.75,3,4,JP_0,Annaka,JP_0_205007171108
2050-07-17 13:53,2050-07-17 15:00,836.89,3,67,JP_0,Hita,JP_0_205007171352
2050-07-17 16:04,2050-07-17 17:00,479.91,3,31,JP_0,Yao,JP_0_205007171603
2050-07-17 17:06,2050-07-17 18:00,59.49,3,4,JP_0,Iwade,JP_0_205007171706
2050-07-17 18:19,2050-07-17 19:00,174.72,3,11,JP_0,Komono,JP_0_205007171819
2050-07-17 19:09,2050-07-17 20:00,81.06,3,6,JP_0,Toba,JP_0_205007171909
2050-07-17 20:21,2050-07-17 21:00,162.5,3,13,JP_0,Gero,JP_0_205007172021
2050-07-17 21:09,2050-07-17 22:00,78.01,3,6,JP_0,Ina,JP_0_205007172109
2050-07-17 22:13,2050-07-17 23:00,108.11,3,8,JP_0,Suzaka,JP_0_205007172213
2050-07-17 23:08,2050-07-18 00:00,79.63,3,5,JP_0,Annaka,JP_0_205007172308
2050-07-18 01:53,2050-07-18 03:00,1013.56,3,68,JP_0,Hita,JP_0_205007180152
2050-07-18 04:04,2050-07-18 05:00,574.84,3,39,JP_0,Yao,JP_0_205007180403
2050-07-18 05:06,2050-07-18 06:00,55.56,3,4,JP_0,Iwade,JP_0_205007180506
2050-07-18 06:19,2050-07-18 07:00,157.09,3,12,JP_0,Komono,JP_0_205007180619
2050-07-18 07:09,2050-07-18 08:00,78.06,3,7,JP_0,Toba,JP_0_205007180709
2050-07-18 08:21,2050-07-18 09:00,174.73,3,18,JP_0,Gero,JP_0_205007180821
2050-07-18 09:09,2050-07-18 10:00,68.92,3,7,JP_0,Ina,JP_0_205007180909
2050-07-18 10:13,2050-07-18 11:00,110.36,3,12,JP_0,Suzaka,JP_0_205007181013
2050-07-18 11:08,2050-07-18 12:00,73.06,3,7,JP_0,Annaka,JP_0_205007181108
2050-07-18 13:53,2050-07-18 15:00,846.19,3,90,JP_0,Hita,JP_0_205007181352
2050-07-18 16:04,2050-07-18 17:00,485.18,3,48,JP_0,Yao,JP_0_205007181603
2050-07-18 17:06,2050-07-18 18:00,56.12,3,5,JP_0,Iwade,JP_0_205007181706
2050-07-18 18:19,2050-07-18 19:00,169.92,3,17,JP_0,Komono,JP_0_205007181819
2050-07-18 19:09,2050-07-18 20:00,77.31,3,8,JP_0,Toba,JP_0_205007181909
2050-07-18 20:21,2050-07-18 21:00,167.74,3,18,JP_0,Gero,JP_0_205007182021
2050-07-18 21:09,2050-07-18 22:00,73.47,3,7,JP_0,Ina,JP_0_205007182109
2050-07-18 22:13,2050-07-18 23:00,111.49,3,11,JP_0,Suzaka,JP_0_205007182213
2050-07-18 23:08,2050-07-19 00:00,72.33,3,7,JP_0,Annaka,JP_0_205007182308
2050-07-19 01:53,2050-07-19 03:00,939.17,3,86,JP_0,Hita,JP_0_205007190152
2050-07-19 04:04,2050-07-19 05:00,527.37,3,50,JP_0,Yao,JP_0_205007190403
2050-07-19 05:06,2050-07-19 06:00,55.0,3,6,JP_0,Iwade,JP_0_205007190506
2050-07-19 06:19,2050-07-19 07:00,168.31,3,21,JP_0,Komono,JP_0_205007190619
2050-07-19 07:09,2050-07-19 08:00,73.56,3,10,JP_0,Toba,JP_0_205007190709
2050-07-19 08:21,2050-07-19 09:00,185.21,3,22,JP_0,Gero,JP_0_205007190821
2050-07-19 09:09,2050-07-19 10:00,69.68,3,9,JP_0,Ina,JP_0_205007190909
2050-07-19 10:13,2050-07-19 11:00,101.35,3,16,JP_0,Suzaka,JP_0_205007191013
2050-07-19 11:08,2050-07-19 12:00,65.75,3,10,JP_0,Annaka,JP_0_205007191108
2050-07-19 13:54,2050-07-19 15:00,920.58,6,146,JP_0,Hita,JP_0_205007191352
2050-07-19 16:04,2050-07-19 17:00,506.28,6,80,JP_0,Yao,JP_0_205007191603
2050-07-19 17:06,2050-07-19 18:00,58.36,3,8,JP_0,Iwade,JP_0_205007191706
2050-07-19 18:19,2050-07-19 19:00,152.28,3,23,JP_0,Komono,JP_0_205007191819
2050-07-19 19:09,2050-07-19 20:00,71.3,3,11,JP_0,Toba,JP_0_205007191909
2050-07-19 20:21,2050-07-19 21:00,164.24,3,23,JP_0,Gero,JP_0_205007192021
2050-07-19 21:09,2050-07-19 22:00,74.98,3,9,JP_0,Ina,JP_0_205007192109
2050-07-19 22:13,2050-07-19 23:00,109.23,3,14,JP_0,Suzaka,JP_0_205007192213
2050-07-19 23:08,2050-07-20 00:00,67.94,3,8,JP_0,Annaka,JP_0_205007192308
2050-07-20 01:53,2050-07-20 03:00,920.58,3,106,JP_0,Hita,JP_0_205007200152
2050-07-20 04:04,2050-07-20 05:00,479.91,3,62,JP_0,Yao,JP_0_205007200403
2050-07-20 05:06,2050-07-20 06:00,58.36,3,6,JP_0,Iwade,JP_0_205007200506
2050-07-20 06:19,2050-07-20 07:00,163.5,3,18,JP_0,Komono,JP_0_205007200619
2050-07-20 07:09,2050-07-20 08:00,75.06,3,8,JP_0,Toba,JP_0_205007200709
2050-07-20 08:21,2050-07-20 09:00,179.97,3,17,JP_0,Gero,JP_0_205007200821
2050-07-20 09:09,2050-07-20 10:00,76.5,3,8,JP_0,Ina,JP_0_205007200909
2050-07-20 10:13,2050-07-20 11:00,118.24,3,11,JP_0,Suzaka,JP_0_205007201013
2050-07-20 11:08,2050-07-20 12:00,78.9,3,8,JP_0,Annaka,JP_0_205007201108
2050-07-20 13:53,2050-07-20 15:00,967.07,3,105,JP_0,Hita,JP_0_205007201352
2050-07-20 16:04,2050-07-20 17:00,574.84,3,54,JP_0,Yao,JP_0_205007201603
2050-07-20 17:06,2050-07-20 18:00,58.93,3,6,JP_0,Iwade,JP_0_205007201706
2050-07-20 18:19,2050-07-20 19:00,166.71,3,18,JP_0,Komono,JP_0_205007201819
2050-07-20 19:09,2050-07-20 20:00,71.3,3,8,JP_0,Toba,JP_0_205007201909
2050-07-20 20:21,2050-07-20 21:00,167.74,3,20,JP_0,Gero,JP_0_205007202021
2050-07-20 21:09,2050-07-20 22:00,76.5,3,9,JP_0,Ina,JP_0_205007202109
2050-07-20 22:13,2050-07-20 23:00,104.73,3,14,JP_0,Suzaka,JP_0_205007202213
2050-07-20 23:08,2050-07-21 00:00,79.63,3,7,JP_0,Annaka,JP_0_205007202308
2050-07-21 01:53,2050-07-21 03:00,920.58,3,85,JP_0,Hita,JP_0_205007210152
2050-07-21 04:04,2050-07-21 05:00,511.55,3,45,JP_0,Yao,JP_0_205007210403
2050-07-21 05:06,2050-07-21 06:00,52.75,3,3,JP_0,Iwade,JP_0_205007210506
2050-07-21 06:19,2050-07-21 07:00,155.49,3,10,JP_0,Komono,JP_0_205007210619
2050-07-21 07:09,2050-07-21 08:00,80.31,3,5,JP_0,Toba,JP_0_205007210709
2050-07-21 08:21,2050-07-21 09:00,181.72,3,11,JP_0,Gero,JP_0_205007210821
2050-07-21 09:09,2050-07-21 10:00,72.71,3,4,JP_0,Ina,JP_0_205007210909
2050-07-21 10:13,2050-07-21 11:00,105.86,0,5,JP_0,Suzaka,JP_0_205007211013
2050-07-21 11:08,2050-07-21 12:00,69.41,0,2,JP_0,Annaka,JP_0_205007211108
2050-07-21 13:52,2050-07-21 15:00,892.68,0,30,JP_0,Hita,JP_0_205007211352
2050-07-21 16:03,2050-07-21 17:00,501.01,0,17,JP_0,Yao,JP_0_205007211603
2050-07-21 17:06,2050-07-21 18:00,50.51,0,2,JP_0,Iwade,JP_0_205007211706
2050-07-21 18:19,2050-07-21 19:00,145.87,0,5,JP_0,Komono,JP_0_205007211819
2050-07-21 19:09,2050-07-21 20:00,79.56,0,2,JP_0,Toba,JP_0_205007211909
2050-07-21 20:21,2050-07-21 21:00,172.98,0,6,JP_0,Gero,JP_0_205007212021
2050-07-21 21:09,2050-07-21 22:00,75.74,0,2,JP_0,Ina,JP_0_205007212109
2050-07-21 22:13,2050-07-21 23:00,112.61,0,4,JP_0,Suzaka,JP_0_205007212213
2050-07-21 23:08,2050-07-22 00:00,71.6,0,2,JP_0,Annaka,JP_0_205007212308
2050-07-22 01:52,2050-07-22 03:00,836.89,0,30,JP_0,Hita,JP_0_205007220152
2050-07-22 04:03,2050-07-22 05:00,543.2,0,17,JP_0,Yao,JP_0_205007220403
2050-07-22 05:06,2050-07-22 06:00,60.61,0,2,JP_0,Iwade,JP_0_205007220506
2050-07-22 06:19,2050-07-22 07:00,160.3,0,5,JP_0,Komono,JP_0_205007220619
2050-07-22 07:09,2050-07-22 08:00,81.06,0,2,JP_0,Toba,JP_0_205007220709
2050-07-22 08:21,2050-07-22 09:00,183.46,0,6,JP_0,Gero,JP_0_205007220821
2050-07-22 09:09,2050-07-22 10:00,69.68,0,2,JP_0,Ina,JP_0_205007220909
2050-07-22 10:13,2050-07-22 11:00,112.61,0,4,JP_0,Suzaka,JP_0_205007221013
2050-07-22 11:08,2050-07-22 12:00,65.75,0,2,JP_0,Annaka,JP_0_205007221108
2050-07-22 13:52,2050-07-22 15:00,883.38,0,30,JP_0,Hita,JP_0_205007221352
2050-07-22 16:03,2050-07-22 17:00,532.65,0,17,JP_0,Yao,JP_0_205007221603
2050-07-22 17:06,2050-07-22 18:00,51.63,0,2,JP_0,Iwade,JP_0_205007221706
2050-07-22 18:19,2050-07-22 19:00,166.71,0,5,JP_0,Komono,JP_0_205007221819
2050-07-22 19:09,2050-07-22 20:00,71.3,0,2,JP_0,Toba,JP_0_205007221909
2050-07-22 20:21,2050-07-22 21:00,190.45,0,6,JP_0,Gero,JP_0_205007222021
2050-07-22 21:09,2050-07-22 22:00,77.25,0,2,JP_0,Ina,JP_0_205007222109
2050-07-22 22:13,2050-07-22 23:00,112.61,0,4,JP_0,Suzaka,JP_0_205007222213
2050-07-22 23:08,2050-07-23 00:00,72.33,0,2,JP_0,Annaka,JP_0_205007222308
2050-07-23 01:52,2050-07-23 03:00,994.97,0,30,JP_0,Hita,JP_0_205007230152
2050-07-23 04:03,2050-07-23 05:00,569.56,0,17,JP_0,Yao,JP_0_205007230403
2050-07-23 05:06,2050-07-23 06:00,56.12,0,2,JP_0,Iwade,JP_0_205007230506
2050-07-23 06:19,2050-07-23 07:00,152.28,0,5,JP_0,Komono,JP_0_205007230619
2050-07-23 07:09,2050-07-23 08:00,75.81,0,2,JP_0,Toba,JP_0_205007230709
2050-07-23 08:21,2050-07-23 09:00,178.22,0,6,JP_0,Gero,JP_0_205007230821
2050-07-23 09:09,2050-07-23 10:00,81.8,0,2,JP_0,Ina,JP_0_205007230909
2050-07-23 10:13,2050-07-23 11:00,118.24,0,4,JP_0,Suzaka,JP_0_205007231013
2050-07-23 11:08,2050-07-23 12:00,79.63,0,2,JP_0,Annaka,JP_0_205007231108
2050-07-23 13:52,2050-07-23 15:00,855.49,0,39,JP_0,Hita,JP_0_205007231352
2050-07-23 16:04,2050-07-23 17:00,490.46,3,27,JP_0,Yao,JP_0_205007231603
2050-07-23 17:06,2050-07-23 18:00,58.36,3,4,JP_0,Iwade,JP_0_205007231706
2050-07-23 18:19,2050-07-23 19:00,165.11,3,9,JP_0,Komono,JP_0_205007231819
2050-07-23 19:09,2050-07-23 20:00,70.55,3,4,JP_0,Toba,JP_0_205007231909
2050-07-23 20:21,2050-07-23 21:00,167.74,3,9,JP_0,Gero,JP_0_205007232021
2050-07-23 21:09,2050-07-23 22:00,78.01,0,3,JP_0,Ina,JP_0_205007232109
2050-07-23 22:13,2050-07-23 23:00,110.36,0,5,JP_0,Suzaka,JP_0_205007232213
2050-07-23 23:08,2050-07-24 00:00,72.33,3,5,JP_0,Annaka,JP_0_205007232308
2050-07-24 01:53,2050-07-24 03:00,883.38,3,62,JP_0,Hita,JP_0_205007240152
2050-07-24 04:04,2050-07-24 05:00,564.29,3,35,JP_0,Yao,JP_0_205007240403
2050-07-24 05:06,2050-07-24 06:00,60.05,3,3,JP_0,Iwade,JP_0_205007240506
2050-07-24 06:19,2050-07-24 07:00,166.71,3,11,JP_0,Komono,JP_0_205007240619
2050-07-24 07:09,2050-07-24 08:00,72.05,3,5,JP_0,Toba,JP_0_205007240709
2050-07-24 08:21,2050-07-24 09:00,169.48,3,11,JP_0,Gero,JP_0_205007240821
2050-07-24 09:09,2050-07-24 10:00,75.74,3,5,JP_0,Ina,JP_0_205007240909
2050-07-24 10:13,2050-07-24 11:00,122.75,3,6,JP_0,Suzaka,JP_0_205007241013
2050-07-24 11:08,2050-07-24 12:00,72.33,0,4,JP_0,Annaka,JP_0_205007241108
2050-07-24 13:53,2050-07-24 15:00,883.38,3,52,JP_0,Hita,JP_0_205007241352
2050-07-24 17:06,2050-07-24 18:00,61.17,3,4,JP_0,Iwade,JP_0_205007241706
2050-07-24 18:19,2050-07-24 19:00,165.11,3,11,JP_0,Komono,JP_0_205007241819
2050-07-24 19:09,2050-07-24 20:00,70.55,3,4,JP_0,Toba,JP_0_205007241909
2050-07-24 20:21,2050-07-24 21:00,174.73,3,10,JP_0,Gero,JP_0_205007242021
2050-07-24 21:09,2050-07-24 22:00,80.28,3,4,JP_0,Ina,JP_0_205007242109
2050-07-24 22:13,2050-07-24 23:00,120.49,0,5,JP_0,Suzaka,JP_0_205007242213
2050-07-24 23:08,2050-07-25 00:00,77.44,0,2,JP_0,Annaka,JP_0_205007242308
2050-07-25 01:52,2050-07-25 03:00,929.88,0,34,JP_0,Hita,JP_0_205007250152
2050-07-25 04:03,2050-07-25 05:00,511.55,0,23,JP_0,Yao,JP_0_205007250403
2050-07-25 05:06,2050-07-25 06:00,51.63,0,2,JP_0,Iwade,JP_0_205007250506
2050-07-25 06:19,2050-07-25 07:00,161.9,0,7,JP_0,Komono,JP_0_205007250619
2050-07-25 07:09,2050-07-25 08:00,69.05,3,4,JP_0,Toba,JP_0_205007250709
2050-07-25 08:21,2050-07-25 09:00,169.48,3,10,JP_0,Gero,JP_0_205007250821
2050-07-25 09:09,2050-07-25 10:00,74.98,3,4,JP_0,Ina,JP_0_205007250909
2050-07-25 10:13,2050-07-25 11:00,104.73,3,7,JP_0,Suzaka,JP_0_205007251013
2050-07-25 11:08,2050-07-25 12:00,75.98,3,5,JP_0,Annaka,JP_0_205007251108
2050-07-25 13:53,2050-07-25 15:00,976.37,3,55,JP_0,Hita,JP_0_205007251352
2050-07-25 16:04,2050-07-25 17:00,537.92,3,32,JP_0,Yao,JP_0_205007251603
2050-07-25 17:06,2050-07-25 18:00,53.87,3,4,JP_0,Iwade,JP_0_205007251706
2050-07-25 18:19,2050-07-25 19:00,163.5,3,11,JP_0,Komono,JP_0_205007251819
2050-07-25 19:09,2050-07-25 20:00,71.3,3,5,JP_0,Toba,JP_0_205007251909
2050-07-25 20:21,2050-07-25 21:00,179.97,3,16,JP_0,Gero,JP_0_205007252021
2050-07-25 22:13,2050-07-25 23:00,105.86,3,11,JP_0,Suzaka,JP_0_205007252213
2050-07-25 23:08,2050-07-26 00:00,67.94,3,7,JP_0,Annaka,JP_0_205007252308
2050-07-01 16:01,2050-07-01 17:00,24.31,0,3,DZ_0,Boumerdas,DZ_0_205007011601
2050-07-01 17:08,2050-07-01 18:00,150.94,0,17,DZ_0,Cheraga,DZ_0_205007011707
2050-07-01 18:18,2050-07-01 19:00,338.56,0,37,DZ_0,Beni Douala,DZ_0_205007011817
2050-07-01 19:14,2050-07-01 20:00,266.83,0,29,DZ_0,El Achir,DZ_0_205007011913
2050-07-01 20:40,2050-07-01 21:00,712.57,0,83,DZ_0,Ksar Chellala,DZ_0_205007012039
2050-07-01 21:20,2050-07-01 22:00,385.04,0,42,DZ_0,Frenda,DZ_0_205007012120
2050-07-01 22:44,2050-07-01 23:00,836.49,0,90,DZ_0,Messaad,DZ_0_205007012242
2050-07-01 23:50,2050-07-02 01:00,831.81,0,104,DZ_0,Thenia,DZ_0_205007012349
2050-07-02 01:01,2050-07-02 02:00,28.85,0,3,DZ_0,Boumerdas,DZ_0_205007020101
2050-07-02 02:08,2050-07-02 03:00,142.15,0,17,DZ_0,Cheraga,DZ_0_205007020207
2050-07-02 03:18,2050-07-02 04:00,335.34,0,37,DZ_0,Beni Douala,DZ_0_205007020317
2050-07-02 04:14,2050-07-02 05:00,244.39,0,29,DZ_0,El Achir,DZ_0_205007020413
2050-07-02 05:40,2050-07-02 06:00,734.38,0,83,DZ_0,Ksar Chellala,DZ_0_205007020539
2050-07-02 06:20,2050-07-02 07:00,377.63,0,42,DZ_0,Frenda,DZ_0_205007020620
2050-07-02 07:44,2050-07-02 08:00,813.04,0,90,DZ_0,Messaad,DZ_0_205007020742
2050-07-02 08:50,2050-07-02 10:00,931.26,0,104,DZ_0,Thenia,DZ_0_205007020849
2050-07-02 10:01,2050-07-02 11:00,26.98,0,3,DZ_0,Boumerdas,DZ_0_205007021001
2050-07-02 11:08,2050-07-02 12:00,158.26,0,17,DZ_0,Cheraga,DZ_0_205007021107
2050-07-02 12:18,2050-07-02 13:00,299.87,0,37,DZ_0,Beni Douala,DZ_0_205007021217
2050-07-02 13:14,2050-07-02 14:00,271.82,0,30,DZ_0,El Achir,DZ_0_205007021313
2050-07-02 14:41,2050-07-02 15:00,719.84,0,84,DZ_0,Ksar Chellala,DZ_0_205007021439
2050-07-02 15:20,2050-07-02 16:00,388.74,0,42,DZ_0,Frenda,DZ_0_205007021520
2050-07-02 16:44,2050-07-02 17:00,789.59,0,90,DZ_0,Messaad,DZ_0_205007021642
2050-07-02 17:50,2050-07-02 19:00,976.47,0,104,DZ_0,Thenia,DZ_0_205007021749
2050-07-02 19:01,2050-07-02 20:00,26.71,0,3,DZ_0,Boumerdas,DZ_0_205007021901
2050-07-02 20:08,2050-07-02 21:00,156.8,0,17,DZ_0,Cheraga,DZ_0_205007022007
2050-07-02 21:18,2050-07-02 22:00,290.2,0,37,DZ_0,Beni Douala,DZ_0_205007022117
2050-07-02 22:14,2050-07-02 23:00,266.83,0,29,DZ_0,El Achir,DZ_0_205007022213
2050-07-02 23:40,2050-07-03 00:00,712.57,0,83,DZ_0,Ksar Chellala,DZ_0_205007022339
2050-07-03 00:20,2050-07-03 01:00,359.12,0,42,DZ_0,Frenda,DZ_0_205007030020
2050-07-03 01:44,2050-07-03 02:00,703.59,0,90,DZ_0,Messaad,DZ_0_205007030142
2050-07-03 02:50,2050-07-03 04:00,813.72,0,104,DZ_0,Thenia,DZ_0_205007030249
2050-07-03 04:01,2050-07-03 05:00,28.58,0,3,DZ_0,Boumerdas,DZ_0_205007030401
2050-07-03 05:08,2050-07-03 06:00,133.35,0,17,DZ_0,Cheraga,DZ_0_205007030507
2050-07-03 06:18,2050-07-03 07:00,299.87,0,37,DZ_0,Beni Douala,DZ_0_205007030617
2050-07-03 07:14,2050-07-03 08:00,224.44,0,29,DZ_0,El Achir,DZ_0_205007030713
2050-07-03 08:40,2050-07-03 09:00,734.38,0,83,DZ_0,Ksar Chellala,DZ_0_205007030839
2050-07-03 09:20,2050-07-03 10:00,366.53,0,42,DZ_0,Frenda,DZ_0_205007030920
2050-07-03 10:44,2050-07-03 11:00,844.31,0,90,DZ_0,Messaad,DZ_0_205007031042
2050-07-03 11:50,2050-07-03 13:00,886.05,0,104,DZ_0,Thenia,DZ_0_205007031149
2050-07-03 13:01,2050-07-03 14:00,28.85,0,3,DZ_0,Boumerdas,DZ_0_205007031301
2050-07-03 14:08,2050-07-03 15:00,158.26,0,17,DZ_0,Cheraga,DZ_0_205007031407
2050-07-03 15:18,2050-07-03 16:00,296.65,0,37,DZ_0,Beni Douala,DZ_0_205007031517
2050-07-03 16:14,2050-07-03 17:00,261.84,0,29,DZ_0,El Achir,DZ_0_205007031613
2050-07-03 17:40,2050-07-03 18:00,712.57,0,83,DZ_0,Ksar Chellala,DZ_0_205007031739
2050-07-03 18:20,2050-07-03 19:00,344.31,0,42,DZ_0,Frenda,DZ_0_205007031820
2050-07-03 19:44,2050-07-03 20:00,734.86,0,90,DZ_0,Messaad,DZ_0_205007031942
2050-07-03 20:50,2050-07-03 22:00,840.85,0,104,DZ_0,Thenia,DZ_0_205007032049
2050-07-03 22:01,2050-07-03 23:00,26.17,0,3,DZ_0,Boumerdas,DZ_0_205007032201
2050-07-03 23:08,2050-07-04 00:00,149.47,0,17,DZ_0,Cheraga,DZ_0_205007032307
2050-07-04 00:18,2050-07-04 01:00,338.56,0,37,DZ_0,Beni Douala,DZ_0_205007040017
2050-07-04 01:14,2050-07-04 02:00,269.33,0,29,DZ_0,El Achir,DZ_0_205007040113
2050-07-04 02:40,2050-07-04 03:00,661.67,0,83,DZ_0,Ksar Chellala,DZ_0_205007040239
2050-07-04 03:20,2050-07-04 04:00,333.21,0,42,DZ_0,Frenda,DZ_0_205007040320
2050-07-04 04:44,2050-07-04 05:00,852.13,0,90,DZ_0,Messaad,DZ_0_205007040442
2050-07-04 05:50,2050-07-04 07:00,877.01,0,104,DZ_0,Thenia,DZ_0_205007040549
2050-07-04 07:01,2050-07-04 08:00,24.04,0,3,DZ_0,Boumerdas,DZ_0_205007040701
2050-07-04 08:08,2050-07-04 09:00,137.75,0,17,DZ_0,Cheraga,DZ_0_205007040807
2050-07-04 09:18,2050-07-04 10:00,322.44,0,37,DZ_0,Beni Douala,DZ_0_205007040917
2050-07-04 10:14,2050-07-04 11:00,241.89,0,29,DZ_0,El Achir,DZ_0_205007041013
2050-07-04 11:40,2050-07-04 12:00,727.11,0,83,DZ_0,Ksar Chellala,DZ_0_205007041139
2050-07-04 12:20,2050-07-04 13:00,392.44,0,42,DZ_0,Frenda,DZ_0_205007041220
2050-07-04 13:44,2050-07-04 14:00,758.31,0,90,DZ_0,Messaad,DZ_0_205007041342
2050-07-04 14:50,2050-07-04 16:00,949.34,0,104,DZ_0,Thenia,DZ_0_205007041449
2050-07-04 16:01,2050-07-04 17:00,28.31,0,3,DZ_0,Boumerdas,DZ_0_205007041601
2050-07-04 17:08,2050-07-04 18:00,136.28,0,17,DZ_0,Cheraga,DZ_0_205007041707
2050-07-04 18:18,2050-07-04 19:00,309.54,0,37,DZ_0,Beni Douala,DZ_0_205007041817
2050-07-04 19:14,2050-07-04 20:00,251.87,0,29,DZ_0,El Achir,DZ_0_205007041913
2050-07-04 20:40,2050-07-04 21:00,712.57,0,83,DZ_0,Ksar Chellala,DZ_0_205007042039
2050-07-04 21:20,2050-07-04 22:00,333.21,0,42,DZ_0,Frenda,DZ_0_205007042120
2050-07-04 22:44,2050-07-04 23:00,719.23,0,90,DZ_0,Messaad,DZ_0_205007042242
2050-07-04 23:50,2050-07-05 01:00,867.97,0,104,DZ_0,Thenia,DZ_0_205007042349
2050-07-05 01:01,2050-07-05 02:00,26.71,0,3,DZ_0,Boumerdas,DZ_0_205007050101
2050-07-05 02:08,2050-07-05 03:00,143.61,0,17,DZ_0,Cheraga,DZ_0_205007050207
2050-07-05 03:18,2050-07-05 04:00,296.65,0,37,DZ_0,Beni Douala,DZ_0_205007050317
2050-07-05 04:14,2050-07-05 05:00,246.88,0,29,DZ_0,El Achir,DZ_0_205007050413
2050-07-05 05:41,2050-07-05 06:00,690.75,0,88,DZ_0,Ksar Chellala,DZ_0_205007050539
2050-07-05 06:20,2050-07-05 07:00,366.53,0,45,DZ_0,Frenda,DZ_0_205007050620
2050-07-05 07:44,2050-07-05 08:00,844.31,0,90,DZ_0,Messaad,DZ_0_205007050742
2050-07-05 08:50,2050-07-05 10:00,949.34,0,104,DZ_0,Thenia,DZ_0_205007050849
2050-07-05 10:01,2050-07-05 11:00,28.04,0,3,DZ_0,Boumerdas,DZ_0_205007051001
2050-07-05 11:08,2050-07-05 12:00,145.08,0,17,DZ_0,Cheraga,DZ_0_205007051107
2050-07-05 12:18,2050-07-05 13:00,319.22,0,37,DZ_0,Beni Douala,DZ_0_205007051217
2050-07-05 13:14,2050-07-05 14:00,244.39,0,29,DZ_0,El Achir,DZ_0_205007051313
2050-07-05 14:40,2050-07-05 15:00,763.47,0,83,DZ_0,Ksar Chellala,DZ_0_205007051439
2050-07-05 15:20,2050-07-05 16:00,370.23,0,42,DZ_0,Frenda,DZ_0_205007051520
2050-07-05 16:44,2050-07-05 17:00,820.86,0,90,DZ_0,Messaad,DZ_0_205007051642
2050-07-05 17:51,2050-07-05 19:00,976.47,0,106,DZ_0,Thenia,DZ_0_205007051749
2050-07-05 19:01,2050-07-05 20:00,26.44,0,3,DZ_0,Boumerdas,DZ_0_205007051901
2050-07-05 20:08,2050-07-05 21:00,146.54,0,17,DZ_0,Cheraga,DZ_0_205007052007
2050-07-05 21:18,2050-07-05 22:00,341.79,0,37,DZ_0,Beni Douala,DZ_0_205007052117
2050-07-05 22:14,2050-07-05 23:00,249.38,0,29,DZ_0,El Achir,DZ_0_205007052213
2050-07-05 23:40,2050-07-06 00:00,712.57,0,83,DZ_0,Ksar Chellala,DZ_0_205007052339
2050-07-06 00:20,2050-07-06 01:00,366.53,0,42,DZ_0,Frenda,DZ_0_205007060020
2050-07-06 01:44,2050-07-06 02:00,836.49,0,90,DZ_0,Messaad,DZ_0_205007060142
2050-07-06 02:50,2050-07-06 04:00,822.76,0,104,DZ_0,Thenia,DZ_0_205007060249
2050-07-06 04:01,2050-07-06 05:00,25.64,0,3,DZ_0,Boumerdas,DZ_0_205007060401
2050-07-06 05:08,2050-07-06 06:00,149.47,0,17,DZ_0,Cheraga,DZ_0_205007060507
2050-07-06 06:18,2050-07-06 07:00,338.56,0,37,DZ_0,Beni Douala,DZ_0_205007060617
2050-07-06 08:40,2050-07-06 09:00,690.75,0,83,DZ_0,Ksar Chellala,DZ_0_205007060839
2050-07-06 09:20,2050-07-06 10:00,344.31,0,42,DZ_0,Frenda,DZ_0_205007060920
2050-07-06 10:44,2050-07-06 11:00,836.49,0,90,DZ_0,Messaad,DZ_0_205007061042
2050-07-06 11:51,2050-07-06 13:00,976.47,0,120,DZ_0,Thenia,DZ_0_205007061149
2050-07-06 13:01,2050-07-06 14:00,26.17,0,4,DZ_0,Boumerdas,DZ_0_205007061301
2050-07-06 14:08,2050-07-06 15:00,158.26,0,19,DZ_0,Cheraga,DZ_0_205007061407
2050-07-06 15:18,2050-07-06 16:00,328.89,0,44,DZ_0,Beni Douala,DZ_0_205007061517
2050-07-06 16:14,2050-07-06 17:00,271.82,0,29,DZ_0,El Achir,DZ_0_205007061613
2050-07-06 17:40,2050-07-06 18:00,741.65,0,83,DZ_0,Ksar Chellala,DZ_0_205007061739
2050-07-06 18:20,2050-07-06 19:00,385.04,0,42,DZ_0,Frenda,DZ_0_205007061820
2050-07-06 19:44,2050-07-06 20:00,750.5,0,90,DZ_0,Messaad,DZ_0_205007061942
2050-07-06 20:50,2050-07-06 22:00,895.1,0,104,DZ_0,Thenia,DZ_0_205007062049
