forecast_windspeed_kts,scheduled_arrival_datetime,scheduled_departure_datetime,service_id,station,station_call_id
30,2050-07-18 22:13,2050-07-18 23:00,JP_0,Suzaka,JP_0_205007182213
29,2050-07-18 23:08,2050-07-19 00:00,JP_0,Annaka,JP_0_205007182308
28,2050-07-19 01:52,2050-07-19 03:00,JP_0,Hita,JP_0_205007190152
30,2050-07-19 04:03,2050-07-19 05:00,JP_0,Yao,JP_0_205007190403
34,2050-07-19 05:06,2050-07-19 06:00,JP_0,Iwade,JP_0_205007190506
39,2050-07-19 06:19,2050-07-19 07:00,JP_0,Komono,JP_0_205007190619
41,2050-07-19 07:09,2050-07-19 08:00,JP_0,Toba,JP_0_205007190709
39,2050-07-19 08:21,2050-07-19 09:00,JP_0,Gero,JP_0_205007190821
38,2050-07-19 09:09,2050-07-19 10:00,JP_0,Ina,JP_0_205007190909
44,2050-07-19 10:13,2050-07-19 11:00,JP_0,Suzaka,JP_0_205007191013
42,2050-07-19 11:08,2050-07-19 12:00,JP_0,Annaka,JP_0_205007191108
48,2050-07-19 13:52,2050-07-19 15:00,JP_0,Hita,JP_0_205007191352
47,2050-07-19 16:03,2050-07-19 17:00,JP_0,Yao,JP_0_205007191603
45,2050-07-19 17:06,2050-07-19 18:00,JP_0,Iwade,JP_0_205007191706
44,2050-07-19 18:19,2050-07-19 19:00,JP_0,Komono,JP_0_205007191819
45,2050-07-19 19:09,2050-07-19 20:00,JP_0,Toba,JP_0_205007191909
41,2050-07-19 20:21,2050-07-19 21:00,JP_0,Gero,JP_0_205007192021
37,2050-07-19 21:09,2050-07-19 22:00,JP_0,Ina,JP_0_205007192109
38,2050-07-19 22:13,2050-07-19 23:00,JP_0,Suzaka,JP_0_205007192213
35,2050-07-19 23:08,2050-07-20 00:00,JP_0,Annaka,JP_0_205007192308
35,2050-07-20 01:52,2050-07-20 03:00,JP_0,Hita,JP_0_205007200152
36,2050-07-20 04:03,2050-07-20 05:00,JP_0,Yao,JP_0_205007200403
35,2050-07-20 05:06,2050-07-20 06:00,JP_0,Iwade,JP_0_205007200506
36,2050-07-20 06:19,2050-07-20 07:00,JP_0,Komono,JP_0_205007200619
35,2050-07-20 07:09,2050-07-20 08:00,JP_0,Toba,JP_0_205007200709
30,2050-07-20 08:21,2050-07-20 09:00,JP_0,Gero,JP_0_205007200821
33,2050-07-20 09:09,2050-07-20 10:00,JP_0,Ina,JP_0_205007200909
31,2050-07-20 10:13,2050-07-20 11:00,JP_0,Suzaka,JP_0_205007201013
35,2050-07-20 11:08,2050-07-20 12:00,JP_0,Annaka,JP_0_205007201108
35,2050-07-20 13:52,2050-07-20 15:00,JP_0,Hita,JP_0_205007201352
32,2050-07-20 16:03,2050-07-20 17:00,JP_0,Yao,JP_0_205007201603
34,2050-07-20 17:06,2050-07-20 18:00,JP_0,Iwade,JP_0_205007201706
35,2050-07-20 18:19,2050-07-20 19:00,JP_0,Komono,JP_0_205007201819
35,2050-07-20 19:09,2050-07-20 20:00,JP_0,Toba,JP_0_205007201909
37,2050-07-20 20:21,2050-07-20 21:00,JP_0,Gero,JP_0_205007202021
39,2050-07-20 21:09,2050-07-20 22:00,JP_0,Ina,JP_0_205007202109
38,2050-07-20 22:13,2050-07-20 23:00,JP_0,Suzaka,JP_0_205007202213
31,2050-07-20 23:08,2050-07-21 00:00,JP_0,Annaka,JP_0_205007202308
28,2050-07-21 01:52,2050-07-21 03:00,JP_0,Hita,JP_0_205007210152
27,2050-07-21 04:03,2050-07-21 05:00,JP_0,Yao,JP_0_205007210403
17,2050-07-21 05:06,2050-07-21 06:00,JP_0,Iwade,JP_0_205007210506
19,2050-07-21 06:19,2050-07-21 07:00,JP_0,Komono,JP_0_205007210619
21,2050-07-21 07:09,2050-07-21 08:00,JP_0,Toba,JP_0_205007210709
19,2050-07-21 08:21,2050-07-21 09:00,JP_0,Gero,JP_0_205007210821
18,2050-07-21 09:09,2050-07-21 10:00,JP_0,Ina,JP_0_205007210909
15,2050-07-21 10:13,2050-07-21 11:00,JP_0,Suzaka,JP_0_205007211013
8,2050-07-21 11:08,2050-07-21 12:00,JP_0,Annaka,JP_0_205007211108
3,2050-07-21 13:52,2050-07-21 15:00,JP_0,Hita,JP_0_205007211352
5,2050-07-21 16:03,2050-07-21 17:00,JP_0,Yao,JP_0_205007211603
5,2050-07-21 17:06,2050-07-21 18:00,JP_0,Iwade,JP_0_205007211706
5,2050-07-21 18:19,2050-07-21 19:00,JP_0,Komono,JP_0_205007211819
4,2050-07-21 19:09,2050-07-21 20:00,JP_0,Toba,JP_0_205007211909
6,2050-07-21 20:21,2050-07-21 21:00,JP_0,Gero,JP_0_205007212021
7,2050-07-21 21:09,2050-07-21 22:00,JP_0,Ina,JP_0_205007212109
5,2050-07-21 22:13,2050-07-21 23:00,JP_0,Suzaka,JP_0_205007212213
4,2050-07-21 23:08,2050-07-22 00:00,JP_0,Annaka,JP_0_205007212308
4,2050-07-22 01:52,2050-07-22 03:00,JP_0,Hita,JP_0_205007220152
6,2050-07-22 04:03,2050-07-22 05:00,JP_0,Yao,JP_0_205007220403
8,2050-07-22 05:06,2050-07-22 06:00,JP_0,Iwade,JP_0_205007220506
8,2050-07-22 06:19,2050-07-22 07:00,JP_0,Komono,JP_0_205007220619
8,2050-07-22 07:09,2050-07-22 08:00,JP_0,Toba,JP_0_205007220709
5,2050-07-22 08:21,2050-07-22 09:00,JP_0,Gero,JP_0_205007220821
8,2050-07-22 09:09,2050-07-22 10:00,JP_0,Ina,JP_0_205007220909
7,2050-07-22 10:13,2050-07-22 11:00,JP_0,Suzaka,JP_0_205007221013
7,2050-07-22 11:08,2050-07-22 12:00,JP_0,Annaka,JP_0_205007221108
8,2050-07-22 13:52,2050-07-22 15:00,JP_0,Hita,JP_0_205007221352
3,2050-07-22 16:03,2050-07-22 17:00,JP_0,Yao,JP_0_205007221603
5,2050-07-22 17:06,2050-07-22 18:00,JP_0,Iwade,JP_0_205007221706
2,2050-07-22 18:19,2050-07-22 19:00,JP_0,Komono,JP_0_205007221819
2,2050-07-22 19:09,2050-07-22 20:00,JP_0,Toba,JP_0_205007221909
0,2050-07-22 20:21,2050-07-22 21:00,JP_0,Gero,JP_0_205007222021
0,2050-07-22 21:09,2050-07-22 22:00,JP_0,Ina,JP_0_205007222109
3,2050-07-22 22:13,2050-07-22 23:00,JP_0,Suzaka,JP_0_205007222213
6,2050-07-22 23:08,2050-07-23 00:00,JP_0,Annaka,JP_0_205007222308
4,2050-07-23 01:52,2050-07-23 03:00,JP_0,Hita,JP_0_205007230152
8,2050-07-23 04:03,2050-07-23 05:00,JP_0,Yao,JP_0_205007230403
6,2050-07-23 05:06,2050-07-23 06:00,JP_0,Iwade,JP_0_205007230506
8,2050-07-23 06:19,2050-07-23 07:00,JP_0,Komono,JP_0_205007230619
6,2050-07-23 07:09,2050-07-23 08:00,JP_0,Toba,JP_0_205007230709
10,2050-07-23 08:21,2050-07-23 09:00,JP_0,Gero,JP_0_205007230821
9,2050-07-23 09:09,2050-07-23 10:00,JP_0,Ina,JP_0_205007230909
11,2050-07-23 10:13,2050-07-23 11:00,JP_0,Suzaka,JP_0_205007231013
11,2050-07-23 11:08,2050-07-23 12:00,JP_0,Annaka,JP_0_205007231108
14,2050-07-23 13:52,2050-07-23 15:00,JP_0,Hita,JP_0_205007231352
16,2050-07-23 16:03,2050-07-23 17:00,JP_0,Yao,JP_0_205007231603
21,2050-07-23 17:06,2050-07-23 18:00,JP_0,Iwade,JP_0_205007231706
19,2050-07-23 18:19,2050-07-23 19:00,JP_0,Komono,JP_0_205007231819
17,2050-07-23 19:09,2050-07-23 20:00,JP_0,Toba,JP_0_205007231909
16,2050-07-23 20:21,2050-07-23 21:00,JP_0,Gero,JP_0_205007232021
14,2050-07-23 21:09,2050-07-23 22:00,JP_0,Ina,JP_0_205007232109
15,2050-07-23 22:13,2050-07-23 23:00,JP_0,Suzaka,JP_0_205007232213
22,2050-07-23 23:08,2050-07-24 00:00,JP_0,Annaka,JP_0_205007232308
21,2050-07-24 01:52,2050-07-24 03:00,JP_0,Hita,JP_0_205007240152
20,2050-07-24 04:03,2050-07-24 05:00,JP_0,Yao,JP_0_205007240403
20,2050-07-24 05:06,2050-07-24 06:00,JP_0,Iwade,JP_0_205007240506
21,2050-07-24 06:19,2050-07-24 07:00,JP_0,Komono,JP_0_205007240619
21,2050-07-24 07:09,2050-07-24 08:00,JP_0,Toba,JP_0_205007240709
20,2050-07-24 08:21,2050-07-24 09:00,JP_0,Gero,JP_0_205007240821
21,2050-07-24 09:09,2050-07-24 10:00,JP_0,Ina,JP_0_205007240909
18,2050-07-24 10:13,2050-07-24 11:00,JP_0,Suzaka,JP_0_205007241013
16,2050-07-24 11:08,2050-07-24 12:00,JP_0,Annaka,JP_0_205007241108
17,2050-07-24 13:52,2050-07-24 15:00,JP_0,Hita,JP_0_205007241352
20,2050-07-24 16:03,2050-07-24 17:00,JP_0,Yao,JP_0_205007241603
20,2050-07-24 17:06,2050-07-24 18:00,JP_0,Iwade,JP_0_205007241706
21,2050-07-24 18:19,2050-07-24 19:00,JP_0,Komono,JP_0_205007241819
16,2050-07-24 19:09,2050-07-24 20:00,JP_0,Toba,JP_0_205007241909
18,2050-07-24 20:21,2050-07-24 21:00,JP_0,Gero,JP_0_205007242021
18,2050-07-24 21:09,2050-07-24 22:00,JP_0,Ina,JP_0_205007242109
14,2050-07-24 22:13,2050-07-24 23:00,JP_0,Suzaka,JP_0_205007242213
10,2050-07-24 23:08,2050-07-25 00:00,JP_0,Annaka,JP_0_205007242308
12,2050-07-25 01:52,2050-07-25 03:00,JP_0,Hita,JP_0_205007250152
13,2050-07-25 04:03,2050-07-25 05:00,JP_0,Yao,JP_0_205007250403
14,2050-07-25 05:06,2050-07-25 06:00,JP_0,Iwade,JP_0_205007250506
13,2050-07-25 06:19,2050-07-25 07:00,JP_0,Komono,JP_0_205007250619
17,2050-07-25 07:09,2050-07-25 08:00,JP_0,Toba,JP_0_205007250709
18,2050-07-25 08:21,2050-07-25 09:00,JP_0,Gero,JP_0_205007250821
19,2050-07-25 09:09,2050-07-25 10:00,JP_0,Ina,JP_0_205007250909
19,2050-07-25 10:13,2050-07-25 11:00,JP_0,Suzaka,JP_0_205007251013
19,2050-07-25 11:08,2050-07-25 12:00,JP_0,Annaka,JP_0_205007251108
19,2050-07-25 13:52,2050-07-25 15:00,JP_0,Hita,JP_0_205007251352
20,2050-07-25 16:03,2050-07-25 17:00,JP_0,Yao,JP_0_205007251603
21,2050-07-25 17:06,2050-07-25 18:00,JP_0,Iwade,JP_0_205007251706
21,2050-07-25 18:19,2050-07-25 19:00,JP_0,Komono,JP_0_205007251819
20,2050-07-25 19:09,2050-07-25 20:00,JP_0,Toba,JP_0_205007251909
29,2050-07-25 20:21,2050-07-25 21:00,JP_0,Gero,JP_0_205007252021
29,2050-07-25 21:09,2050-07-25 22:00,JP_0,Ina,JP_0_205007252109
31,2050-07-25 22:13,2050-07-25 23:00,JP_0,Suzaka,JP_0_205007252213
28,2050-07-25 23:08,2050-07-26 00:00,JP_0,Annaka,JP_0_205007252308
25,2050-07-26 01:52,2050-07-26 03:00,JP_0,Hita,JP_0_205007260152
26,2050-07-26 04:03,2050-07-26 05:00,JP_0,Yao,JP_0_205007260403
32,2050-07-26 05:06,2050-07-26 06:00,JP_0,Iwade,JP_0_205007260506
31,2050-07-26 06:19,2050-07-26 07:00,JP_0,Komono,JP_0_205007260619
31,2050-07-26 07:09,2050-07-26 08:00,JP_0,Toba,JP_0_205007260709
29,2050-07-26 08:21,2050-07-26 09:00,JP_0,Gero,JP_0_205007260821
31,2050-07-26 09:09,2050-07-26 10:00,JP_0,Ina,JP_0_205007260909
32,2050-07-26 10:13,2050-07-26 11:00,JP_0,Suzaka,JP_0_205007261013
28,2050-07-26 11:08,2050-07-26 12:00,JP_0,Annaka,JP_0_205007261108
29,2050-07-26 13:52,2050-07-26 15:00,JP_0,Hita,JP_0_205007261352
24,2050-07-26 16:03,2050-07-26 17:00,JP_0,Yao,JP_0_205007261603
23,2050-07-26 17:06,2050-07-26 18:00,JP_0,Iwade,JP_0_205007261706
21,2050-07-26 18:19,2050-07-26 19:00,JP_0,Komono,JP_0_205007261819
23,2050-07-26 19:09,2050-07-26 20:00,JP_0,Toba,JP_0_205007261909
26,2050-07-26 20:21,2050-07-26 21:00,JP_0,Gero,JP_0_205007262021
26,2050-07-26 21:09,2050-07-26 22:00,JP_0,Ina,JP_0_205007262109
33,2050-07-26 22:13,2050-07-26 23:00,JP_0,Suzaka,JP_0_205007262213
36,2050-07-26 23:08,2050-07-27 00:00,JP_0,Annaka,JP_0_205007262308
38,2050-07-27 01:52,2050-07-27 03:00,JP_0,Hita,JP_0_205007270152
40,2050-07-27 04:03,2050-07-27 05:00,JP_0,Yao,JP_0_205007270403
44,2050-07-27 05:06,2050-07-27 06:00,JP_0,Iwade,JP_0_205007270506
43,2050-07-27 06:19,2050-07-27 07:00,JP_0,Komono,JP_0_205007270619
43,2050-07-27 07:09,2050-07-27 08:00,JP_0,Toba,JP_0_205007270709
43,2050-07-27 08:21,2050-07-27 09:00,JP_0,Gero,JP_0_205007270821
45,2050-07-27 09:09,2050-07-27 10:00,JP_0,Ina,JP_0_205007270909
49,2050-07-27 10:13,2050-07-27 11:00,JP_0,Suzaka,JP_0_205007271013
48,2050-07-27 11:08,2050-07-27 12:00,JP_0,Annaka,JP_0_205007271108
49,2050-07-27 13:52,2050-07-27 15:00,JP_0,Hita,JP_0_205007271352
48,2050-07-27 16:03,2050-07-27 17:00,JP_0,Yao,JP_0_205007271603
46,2050-07-27 17:06,2050-07-27 18:00,JP_0,Iwade,JP_0_205007271706
43,2050-07-27 18:19,2050-07-27 19:00,JP_0,Komono,JP_0_205007271819
46,2050-07-27 19:09,2050-07-27 20:00,JP_0,Toba,JP_0_205007271909
47,2050-07-27 20:21,2050-07-27 21:00,JP_0,Gero,JP_0_205007272021
49,2050-07-27 21:09,2050-07-27 22:00,JP_0,Ina,JP_0_205007272109
46,2050-07-27 22:13,2050-07-27 23:00,JP_0,Suzaka,JP_0_205007272213
51,2050-07-27 23:08,2050-07-28 00:00,JP_0,Annaka,JP_0_205007272308
50,2050-07-28 01:52,2050-07-28 03:00,JP_0,Hita,JP_0_205007280152
48,2050-07-28 04:03,2050-07-28 05:00,JP_0,Yao,JP_0_205007280403
49,2050-07-28 05:06,2050-07-28 06:00,JP_0,Iwade,JP_0_205007280506
51,2050-07-28 06:19,2050-07-28 07:00,JP_0,Komono,JP_0_205007280619
46,2050-07-28 07:09,2050-07-28 08:00,JP_0,Toba,JP_0_205007280709
49,2050-07-28 08:21,2050-07-28 09:00,JP_0,Gero,JP_0_205007280821
47,2050-07-28 09:09,2050-07-28 10:00,JP_0,Ina,JP_0_205007280909
53,2050-07-28 10:13,2050-07-28 11:00,JP_0,Suzaka,JP_0_205007281013
56,2050-07-28 11:08,2050-07-28 12:00,JP_0,Annaka,JP_0_205007281108
55,2050-07-28 13:52,2050-07-28 15:00,JP_0,Hita,JP_0_205007281352
59,2050-07-28 16:03,2050-07-28 17:00,JP_0,Yao,JP_0_205007281603
59,2050-07-28 17:06,2050-07-28 18:00,JP_0,Iwade,JP_0_205007281706
58,2050-07-28 18:19,2050-07-28 19:00,JP_0,Komono,JP_0_205007281819
60,2050-07-28 19:09,2050-07-28 20:00,JP_0,Toba,JP_0_205007281909
65,2050-07-28 20:21,2050-07-28 21:00,JP_0,Gero,JP_0_205007282021
60,2050-07-28 21:09,2050-07-28 22:00,JP_0,Ina,JP_0_205007282109
65,2050-07-28 22:13,2050-07-28 23:00,JP_0,Suzaka,JP_0_205007282213
63,2050-07-28 23:08,2050-07-29 00:00,JP_0,Annaka,JP_0_205007282308
62,2050-07-29 01:52,2050-07-29 03:00,JP_0,Hita,JP_0_205007290152
62,2050-07-29 04:03,2050-07-29 05:00,JP_0,Yao,JP_0_205007290403
64,2050-07-29 05:06,2050-07-29 06:00,JP_0,Iwade,JP_0_205007290506
62,2050-07-29 06:19,2050-07-29 07:00,JP_0,Komono,JP_0_205007290619
71,2050-07-29 07:09,2050-07-29 08:00,JP_0,Toba,JP_0_205007290709
70,2050-07-29 08:21,2050-07-29 09:00,JP_0,Gero,JP_0_205007290821
74,2050-07-29 09:09,2050-07-29 10:00,JP_0,Ina,JP_0_205007290909
75,2050-07-29 10:13,2050-07-29 11:00,JP_0,Suzaka,JP_0_205007291013
79,2050-07-29 11:08,2050-07-29 12:00,JP_0,Annaka,JP_0_205007291108
81,2050-07-29 13:52,2050-07-29 15:00,JP_0,Hita,JP_0_205007291352
80,2050-07-29 16:03,2050-07-29 17:00,JP_0,Yao,JP_0_205007291603
79,2050-07-29 17:06,2050-07-29 18:00,JP_0,Iwade,JP_0_205007291706
77,2050-07-29 18:19,2050-07-29 19:00,JP_0,Komono,JP_0_205007291819
75,2050-07-29 19:09,2050-07-29 20:00,JP_0,Toba,JP_0_205007291909
71,2050-07-29 20:21,2050-07-29 21:00,JP_0,Gero,JP_0_205007292021
73,2050-07-29 21:09,2050-07-29 22:00,JP_0,Ina,JP_0_205007292109
68,2050-07-29 22:13,2050-07-29 23:00,JP_0,Suzaka,JP_0_205007292213
70,2050-07-29 23:08,2050-07-30 00:00,JP_0,Annaka,JP_0_205007292308
73,2050-07-30 01:52,2050-07-30 03:00,JP_0,Hita,JP_0_205007300152
72,2050-07-30 04:03,2050-07-30 05:00,JP_0,Yao,JP_0_205007300403
74,2050-07-30 05:06,2050-07-30 06:00,JP_0,Iwade,JP_0_205007300506
75,2050-07-30 06:19,2050-07-30 07:00,JP_0,Komono,JP_0_205007300619
74,2050-07-30 07:09,2050-07-30 08:00,JP_0,Toba,JP_0_205007300709
75,2050-07-30 08:21,2050-07-30 09:00,JP_0,Gero,JP_0_205007300821
79,2050-07-30 09:09,2050-07-30 10:00,JP_0,Ina,JP_0_205007300909
80,2050-07-30 10:13,2050-07-30 11:00,JP_0,Suzaka,JP_0_205007301013
73,2050-07-30 11:08,2050-07-30 12:00,JP_0,Annaka,JP_0_205007301108
73,2050-07-30 13:52,2050-07-30 15:00,JP_0,Hita,JP_0_205007301352
73,2050-07-30 16:03,2050-07-30 17:00,JP_0,Yao,JP_0_205007301603
75,2050-07-30 17:06,2050-07-30 18:00,JP_0,Iwade,JP_0_205007301706
78,2050-07-30 18:19,2050-07-30 19:00,JP_0,Komono,JP_0_205007301819
86,2050-07-30 19:09,2050-07-30 20:00,JP_0,Toba,JP_0_205007301909
85,2050-07-30 20:21,2050-07-30 21:00,JP_0,Gero,JP_0_205007302021
86,2050-07-30 21:09,2050-07-30 22:00,JP_0,Ina,JP_0_205007302109
89,2050-07-30 22:13,2050-07-30 23:00,JP_0,Suzaka,JP_0_205007302213
92,2050-07-30 23:08,2050-07-31 00:00,JP_0,Annaka,JP_0_205007302308
90,2050-07-31 01:52,2050-07-31 03:00,JP_0,Hita,JP_0_205007310152
90,2050-07-31 04:03,2050-07-31 05:00,JP_0,Yao,JP_0_205007310403
85,2050-07-31 05:06,2050-07-31 06:00,JP_0,Iwade,JP_0_205007310506
91,2050-07-31 06:19,2050-07-31 07:00,JP_0,Komono,JP_0_205007310619
87,2050-07-31 07:09,2050-07-31 08:00,JP_0,Toba,JP_0_205007310709
87,2050-07-31 08:21,2050-07-31 09:00,JP_0,Gero,JP_0_205007310821
86,2050-07-31 09:09,2050-07-31 10:00,JP_0,Ina,JP_0_205007310909
88,2050-07-31 10:13,2050-07-31 11:00,JP_0,Suzaka,JP_0_205007311013
91,2050-07-31 11:08,2050-07-31 12:00,JP_0,Annaka,JP_0_205007311108
88,2050-07-31 13:52,2050-07-31 15:00,JP_0,Hita,JP_0_205007311352
88,2050-07-31 16:03,2050-07-31 17:00,JP_0,Yao,JP_0_205007311603
89,2050-07-31 17:06,2050-07-31 18:00,JP_0,Iwade,JP_0_205007311706
89,2050-07-31 18:19,2050-07-31 19:00,JP_0,Komono,JP_0_205007311819
94,2050-07-31 19:09,2050-07-31 20:00,JP_0,Toba,JP_0_205007311909
87,2050-07-31 20:21,2050-07-31 21:00,JP_0,Gero,JP_0_205007312021
89,2050-07-31 21:09,2050-07-31 22:00,JP_0,Ina,JP_0_205007312109
88,2050-07-31 22:13,2050-07-31 23:00,JP_0,Suzaka,JP_0_205007312213
86,2050-07-31 23:08,2050-08-01 00:00,JP_0,Annaka,JP_0_205007312308
4,2050-07-01 16:01,2050-07-01 17:00,DZ_0,Boumerdas,DZ_0_205007011601
3,2050-07-01 17:07,2050-07-01 18:00,DZ_0,Cheraga,DZ_0_205007011707
3,2050-07-01 18:17,2050-07-01 19:00,DZ_0,Beni Douala,DZ_0_205007011817
0,2050-07-01 19:13,2050-07-01 20:00,DZ_0,El Achir,DZ_0_205007011913
1,2050-07-01 20:39,2050-07-01 21:00,DZ_0,Ksar Chellala,DZ_0_205007012039
0,2050-07-01 21:20,2050-07-01 22:00,DZ_0,Frenda,DZ_0_205007012120
0,2050-07-01 22:42,2050-07-01 23:00,DZ_0,Messaad,DZ_0_205007012242
0,2050-07-01 23:49,2050-07-02 01:00,DZ_0,Thenia,DZ_0_205007012349
0,2050-07-02 01:01,2050-07-02 02:00,DZ_0,Boumerdas,DZ_0_205007020101
0,2050-07-02 02:07,2050-07-02 03:00,DZ_0,Cheraga,DZ_0_205007020207
0,2050-07-02 03:17,2050-07-02 04:00,DZ_0,Beni Douala,DZ_0_205007020317
0,2050-07-02 04:13,2050-07-02 05:00,DZ_0,El Achir,DZ_0_205007020413
2,2050-07-02 05:39,2050-07-02 06:00,DZ_0,Ksar Chellala,DZ_0_205007020539
1,2050-07-02 06:20,2050-07-02 07:00,DZ_0,Frenda,DZ_0_205007020620
1,2050-07-02 07:42,2050-07-02 08:00,DZ_0,Messaad,DZ_0_205007020742
1,2050-07-02 08:49,2050-07-02 10:00,DZ_0,Thenia,DZ_0_205007020849
0,2050-07-02 10:01,2050-07-02 11:00,DZ_0,Boumerdas,DZ_0_205007021001
5,2050-07-02 11:07,2050-07-02 12:00,DZ_0,Cheraga,DZ_0_205007021107
9,2050-07-02 12:17,2050-07-02 13:00,DZ_0,Beni Douala,DZ_0_205007021217
11,2050-07-02 13:13,2050-07-02 14:00,DZ_0,El Achir,DZ_0_205007021313
11,2050-07-02 14:39,2050-07-02 15:00,DZ_0,Ksar Chellala,DZ_0_205007021439
6,2050-07-02 15:20,2050-07-02 16:00,DZ_0,Frenda,DZ_0_205007021520
0,2050-07-02 16:42,2050-07-02 17:00,DZ_0,Messaad,DZ_0_205007021642
4,2050-07-02 17:49,2050-07-02 19:00,DZ_0,Thenia,DZ_0_205007021749
6,2050-07-02 19:01,2050-07-02 20:00,DZ_0,Boumerdas,DZ_0_205007021901
1,2050-07-02 20:07,2050-07-02 21:00,DZ_0,Cheraga,DZ_0_205007022007
0,2050-07-02 21:17,2050-07-02 22:00,DZ_0,Beni Douala,DZ_0_205007022117
2,2050-07-02 22:13,2050-07-02 23:00,DZ_0,El Achir,DZ_0_205007022213
5,2050-07-02 23:39,2050-07-03 00:00,DZ_0,Ksar Chellala,DZ_0_205007022339
2,2050-07-03 00:20,2050-07-03 01:00,DZ_0,Frenda,DZ_0_205007030020
1,2050-07-03 01:42,2050-07-03 02:00,DZ_0,Messaad,DZ_0_205007030142
0,2050-07-03 02:49,2050-07-03 04:00,DZ_0,Thenia,DZ_0_205007030249
0,2050-07-03 04:01,2050-07-03 05:00,DZ_0,Boumerdas,DZ_0_205007030401
0,2050-07-03 05:07,2050-07-03 06:00,DZ_0,Cheraga,DZ_0_205007030507
1,2050-07-03 06:17,2050-07-03 07:00,DZ_0,Beni Douala,DZ_0_205007030617
1,2050-07-03 07:13,2050-07-03 08:00,DZ_0,El Achir,DZ_0_205007030713
1,2050-07-03 08:39,2050-07-03 09:00,DZ_0,Ksar Chellala,DZ_0_205007030839
1,2050-07-03 09:20,2050-07-03 10:00,DZ_0,Frenda,DZ_0_205007030920
1,2050-07-03 10:42,2050-07-03 11:00,DZ_0,Messaad,DZ_0_205007031042
1,2050-07-03 11:49,2050-07-03 13:00,DZ_0,Thenia,DZ_0_205007031149
0,2050-07-03 13:01,2050-07-03 14:00,DZ_0,Boumerdas,DZ_0_205007031301
0,2050-07-03 14:07,2050-07-03 15:00,DZ_0,Cheraga,DZ_0_205007031407
1,2050-07-03 15:17,2050-07-03 16:00,DZ_0,Beni Douala,DZ_0_205007031517
0,2050-07-03 16:13,2050-07-03 17:00,DZ_0,El Achir,DZ_0_205007031613
6,2050-07-03 17:39,2050-07-03 18:00,DZ_0,Ksar Chellala,DZ_0_205007031739
6,2050-07-03 18:20,2050-07-03 19:00,DZ_0,Frenda,DZ_0_205007031820
6,2050-07-03 19:42,2050-07-03 20:00,DZ_0,Messaad,DZ_0_205007031942
6,2050-07-03 20:49,2050-07-03 22:00,DZ_0,Thenia,DZ_0_205007032049
5,2050-07-03 22:01,2050-07-03 23:00,DZ_0,Boumerdas,DZ_0_205007032201
7,2050-07-03 23:07,2050-07-04 00:00,DZ_0,Cheraga,DZ_0_205007032307
6,2050-07-04 00:17,2050-07-04 01:00,DZ_0,Beni Douala,DZ_0_205007040017
7,2050-07-04 01:13,2050-07-04 02:00,DZ_0,El Achir,DZ_0_205007040113
8,2050-07-04 02:39,2050-07-04 03:00,DZ_0,Ksar Chellala,DZ_0_205007040239
6,2050-07-04 03:20,2050-07-04 04:00,DZ_0,Frenda,DZ_0_205007040320
10,2050-07-04 04:42,2050-07-04 05:00,DZ_0,Messaad,DZ_0_205007040442
9,2050-07-04 05:49,2050-07-04 07:00,DZ_0,Thenia,DZ_0_205007040549
10,2050-07-04 07:01,2050-07-04 08:00,DZ_0,Boumerdas,DZ_0_205007040701
9,2050-07-04 08:07,2050-07-04 09:00,DZ_0,Cheraga,DZ_0_205007040807
10,2050-07-04 09:17,2050-07-04 10:00,DZ_0,Beni Douala,DZ_0_205007040917
11,2050-07-04 10:13,2050-07-04 11:00,DZ_0,El Achir,DZ_0_205007041013
8,2050-07-04 11:39,2050-07-04 12:00,DZ_0,Ksar Chellala,DZ_0_205007041139
7,2050-07-04 12:20,2050-07-04 13:00,DZ_0,Frenda,DZ_0_205007041220
6,2050-07-04 13:42,2050-07-04 14:00,DZ_0,Messaad,DZ_0_205007041342
7,2050-07-04 14:49,2050-07-04 16:00,DZ_0,Thenia,DZ_0_205007041449
6,2050-07-04 16:01,2050-07-04 17:00,DZ_0,Boumerdas,DZ_0_205007041601
6,2050-07-04 17:07,2050-07-04 18:00,DZ_0,Cheraga,DZ_0_205007041707
7,2050-07-04 18:17,2050-07-04 19:00,DZ_0,Beni Douala,DZ_0_205007041817
8,2050-07-04 19:13,2050-07-04 20:00,DZ_0,El Achir,DZ_0_205007041913
10,2050-07-04 20:39,2050-07-04 21:00,DZ_0,Ksar Chellala,DZ_0_205007042039
9,2050-07-04 21:20,2050-07-04 22:00,DZ_0,Frenda,DZ_0_205007042120
8,2050-07-04 22:42,2050-07-04 23:00,DZ_0,Messaad,DZ_0_205007042242
7,2050-07-04 23:49,2050-07-05 01:00,DZ_0,Thenia,DZ_0_205007042349
7,2050-07-05 01:01,2050-07-05 02:00,DZ_0,Boumerdas,DZ_0_205007050101
6,2050-07-05 02:07,2050-07-05 03:00,DZ_0,Cheraga,DZ_0_205007050207
3,2050-07-05 03:17,2050-07-05 04:00,DZ_0,Beni Douala,DZ_0_205007050317
4,2050-07-05 04:13,2050-07-05 05:00,DZ_0,El Achir,DZ_0_205007050413
12,2050-07-05 05:39,2050-07-05 06:00,DZ_0,Ksar Chellala,DZ_0_205007050539
12,2050-07-05 06:20,2050-07-05 07:00,DZ_0,Frenda,DZ_0_205007050620
